0,3.08,93934.81,0.00,0.12,33.12,634.29,37.00
0,3.07,93939.77,0.00,0.12,33.24,633.86,36.00
0,3.09,93931.98,0.00,0.12,33.24,634.56,36.00
0,3.11,93934.97,0.00,0.12,33.26,634.28,36.00
0,3.10,93934.06,0.00,0.12,33.25,634.36,36.00
0,3.09,93929.77,0.00,0.12,33.26,634.74,36.00
0,3.10,93932.87,0.00,0.12,33.27,634.47,36.00
0,3.09,93923.80,0.00,0.12,34,635.27,34.00
0,3.08,93922.12,0.00,0.12,33.51,635.42,34.00
0,3.09,93920.64,0.00,0.12,33.54,635.55,34.00
0,3.09,93920.90,0.00,0.12,33.55,635.53,34.00
0,3.09,93920.94,0.00,0.12,33.53,635.52,34.00
0,3.10,93918.06,0.00,0.12,33.52,635.78,34.00
0,3.09,93918.23,0.00,0.12,33.57,635.76,34.00
0,3.08,93918.50,0.00,0.12,33.57,635.74,34.00
0,3.02,93917.16,0.00,0.12,33.56,635.86,34.00
0,3.04,93917.40,0.00,0.12,33.56,635.84,34.00
0,3.04,93916.55,0.00,0.12,33.57,635.91,34.00
0,3.02,93920.38,0.00,0.12,33.57,635.57,34.00
0,3.08,93918.02,0.00,0.12,33.56,635.78,34.00
0,3.09,93921.11,0.00,0.12,33.56,635.51,34.00
0,3.07,93918.06,0.00,0.12,33.57,635.90,34.00
0,3.03,93919.70,0.00,0.12,33.57,635.63,33.00
0,3.07,93916.88,0.00,0.12,33.59,635.88,33.00
0,3.08,93921.49,0.00,0.12,33.57,635.47,33.00
0,3.07,93920.52,0.00,0.12,33.58,635.56,34.00
0,3.03,93920.20,0.00,0.12,33.55,635.59,34.00
0,3.08,93919.98,0.00,0.12,33.56,635.61,34.00
0,3.09,93918.78,0.00,0.12,33.55,635.71,34.00
0,3.09,93917.78,0.00,0.12,33.55,635.80,34.00
0,3.07,93918.72,0.00,0.12,33.55,635.72,34.00
0,3.03,93919.40,0.00,0.12,33.54,635.63,34.00
0,3.08,93915.70,0.00,0.12,33.54,635.99,33.00
0,3.07,93916.13,0.00,0.12,33.54,635.95,33.00
0,3.16,93917.66,0.00,0.13,33.55,635.81,34.00
0,3.08,93915.60,0.00,0.12,33.56,636.22,34.00
0,3.07,93916.80,0.00,0.12,33.55,635.89,34.00
0,3.09,93916.16,0.00,0.12,33.55,635.95,33.00
0,3.13,93917.88,0.00,0.13,33.56,635.79,33.00
0,3.05,93918.95,0.00,0.12,33.57,635.70,34.00
0,3.08,93918.48,0.00,0.12,33.55,635.74,34.00
0,2.97,93918.33,0.00,0.12,33.58,635.78,34.00
0,3.09,93915.97,0.00,0.12,33.58,635.95,34.00
0,3.09,93912.93,0.00,0.12,33.59,635.96,34.00
0,3.09,93916.13,0.00,0.12,33.58,636.23,34.00
0,3.09,93914.00,0.00,0.12,33.59,636.29,33.00
0,3.14,93912.28,0.00,0.13,33.60,636.14,33.00
0,3.11,93912.47,0.00,0.12,33.59,636.27,34.00
0,3.09,93917.48,0.00,0.12,33.60,635.83,33.00
0,3.09,93918.70,0.00,0.12,33.58,636.04,33.00
0,3.09,93914.91,0.00,0.12,33.58,635.72,33.00
0,3.18,93910.72,0.00,0.13,33.57,636.06,33.00
0,3.08,93913.59,0.00,0.12,33.58,636.43,33.00
0,3.14,93918.99,0.00,0.13,33.55,636.17,33.00
0,3.06,93916.80,0.00,0.12,33.59,635.69,33.00
0,3.12,93918.12,0.00,0.12,33.58,635.89,33.00
0,3.01,93916.54,0.00,0.12,33.59,635.91,33.00
0,3.11,93912.50,0.00,0.12,33.58,635.91,33.00
0,3.09,93916.13,0.00,0.12,33.57,636.27,33.00
0,3.11,93918.55,0.00,0.12,33.57,635.95,33.00
0,3.09,93913.56,0.00,0.12,33.58,635.73,33.00
0,3.13,93911.55,0.00,0.12,33.60,636.18,35.00
0,3.09,93914.25,0.00,0.13,33.58,636.11,36.00
0,3.09,93916.66,0.00,0.12,33.58,635.90,36.00
0,3.09,93911.98,0.00,0.12,33.44,636.32,36.00
0,3.09,93912.62,0.00,0.12,33.47,636.26,36.00
0,3.11,93913.44,0.00,0.12,33.48,636.19,36.00
0,3.09,93911.73,0.00,0.12,33.48,636.34,36.00
0,3.10,93915.70,0.00,0.12,33.47,635.99,36.00
0,3.09,93912.73,0.00,0.12,33.47,636.25,36.00
0,3.10,93909.42,0.00,0.12,33.48,636.54,36.00
0,3.12,93912.42,0.00,0.12,33.50,636.28,36.00
0,3.10,93909.44,0.00,0.12,33.51,636.54,36.00
0,3.09,93910.60,0.00,0.12,33.50,636.44,36.00
0,3.09,93910.03,0.00,0.12,33.51,636.49,36.00
0,3.10,93910.95,0.00,0.12,33.51,636.41,36.00
0,3.09,93910.23,0.00,0.12,33.52,636.47,36.00
