1686665309,3.02,93819.61,0.82,0.24,34.09,644.50,32.00
1686665312,3.07,93817.25,0.92,0.25,34.09,644.71,32.00
1686665314,3.04,93819.44,0.87,0.24,34.09,644.51,31.00
1686665316,3.08,93819.25,0.92,0.25,34.08,644.53,31.00
1686665319,3.06,93819.63,0.89,0.24,34.09,644.50,31.00
1686665323,3.07,93821.89,0.88,0.25,34.10,644.29,31.00
1686665325,3.02,93821.00,0.83,0.24,34.10,644.37,31.00
1686665327,3.07,93822.06,0.89,0.25,34.10,644.28,31.00
1686665332,3.07,93815.63,0.88,0.25,34.10,644.85,31.00
1686665333,3.01,93818.67,0.84,0.24,34.10,644.58,31.00
1686665335,3.07,93820.37,0.88,0.25,34.10,644.43,31.00
1686665337,3.07,93818.50,0.96,0.25,34.10,644.60,31.00
1686665340,3.07,93818.52,0.89,0.25,34.10,644.59,31.00
1686665343,3.17,93817.28,0.85,0.25,34.10,644.70,31.00
1686665345,3.10,93819.69,1.05,0.25,34.10,644.49,31.00
1686665346,3.14,93817.83,0.90,0.25,34.10,644.66,31.00
1686665347,3.09,93816.34,0.00,0.25,34.11,644.79,31.00
1686665348,3.07,93813.95,0.90,0.25,34.10,645.00,31.00
1686665351,3.07,93819.21,0.87,0.25,34.11,644.53,31.00
1686665354,3.06,93817.20,0.00,0.24,34.11,644.71,31.00
1686665356,3.09,93819.70,0.81,0.25,34.10,644.49,31.00
1686665365,3.06,93816.50,0.85,0.24,34.11,644.77,31.00
1686665366,3.02,93821.61,0.83,0.24,34.11,644.32,31.00
1686665369,3.07,93820.39,0.87,0.25,34.11,644.43,31.00
1686665373,3.09,93818.58,0.89,0.25,34.12,644.59,31.00
1686665374,3.04,93817.05,0.00,0.24,34.12,644.72,31.00
1686665375,3.07,93821.98,0.89,0.25,34.12,644.29,31.00
1686665377,3.06,93816.92,0.87,0.24,34.12,644.74,31.00
1686665380,3.09,93818.61,0.89,0.25,34.12,644.59,31.00
1686665387,3.07,93816.04,0.89,0.25,34.12,644.81,31.00
1686665388,2.99,93820.80,0.83,0.24,34.13,644.39,31.00
1686665389,3.06,93818.08,0.86,0.24,34.12,644.63,32.00
1686665392,3.18,93817.42,0.82,0.25,34.12,644.69,32.00
1686665395,3.08,93816.73,0.89,0.25,34.12,644.75,33.00
1686665399,3.07,93821.76,0.85,0.25,34.11,644.31,33.00
1686665406,3.02,93819.89,0.83,0.24,34.11,644.47,33.00
1686665410,3.04,93822.08,0.89,0.24,34.11,644.28,33.00
1686665413,3.08,93818.90,0.92,0.25,34.11,644.56,33.00
1686665414,3.02,93817.20,0.81,0.24,34.11,644.71,33.00
1686665418,3.09,93817.58,0.87,0.25,34.12,644.68,33.00
1686665423,3.02,93817.90,0.87,0.24,34.12,644.65,33.00
1686665425,3.02,93821.47,0.81,0.24,34.12,644.33,33.00
1686665428,3.03,93821.61,0.89,0.24,34.11,644.32,33.00
1686665429,3.02,93820.25,0.81,0.24,34.11,644.47,33.00
1686665432,3.07,93818.23,1.00,0.25,34.12,644.62,33.00
1686665439,3.07,93817.50,0.90,0.25,34.10,644.68,33.00
1686665440,2.97,93816.52,0.85,0.24,34.11,644.77,33.00
1686665443,3.05,93820.02,0.92,0.24,34.10,644.46,33.00
1686665444,2.93,93817.49,0.85,0.23,34.10,644.69,33.00
1686665449,3.09,93816.95,0.00,0.25,34.10,644.73,33.00
1686665452,3.08,93817.97,0.89,0.25,34.10,644.64,33.00
1686665455,3.04,93819.48,0.97,0.24,34.09,644.51,33.00
1686665458,2.95,93819.97,0.90,0.24,34.09,644.47,32.00
1686665464,3.07,93817.62,0.85,0.25,34.10,644.67,32.00
1686665468,3.03,93815.27,0.90,0.24,34.10,644.88,32.00
1686665471,3.04,93818.28,0.88,0.24,34.09,644.62,32.00
1686665473,3.02,93818.45,0.81,0.24,34.09,644.60,32.00
1686665478,3.07,93819.80,0.89,0.25,34.09,644.48,32.00
1686665479,3.04,93816.62,0.88,0.24,34.10,644.76,32.00
1686665481,3.09,93818.48,0.89,0.25,34.10,644.60,32.00
1686665484,3.10,93818.14,0.88,0.25,34.10,644.63,32.00
1686665492,3.04,93817.78,0.87,0.24,34.10,644.66,32.00
1686665495,3.07,93817.67,0.89,0.25,34.10,644.67,32.00
1686665497,3.06,93818.88,0.89,0.24,34.11,644.56,32.00
1686665498,3.02,93818.47,0.81,0.24,34.10,644.60,32.00
1686665502,3.06,93818.67,0.89,0.24,34.10,644.58,32.00
1686665505,3.00,93816.77,0.89,0.24,34.09,644.75,32.00
1686665507,3.06,93816.77,0.87,0.24,34.09,644.75,32.00
1686665512,3.06,93817.30,0.91,0.24,34.10,644.70,32.00
1686665515,3.06,93814.91,0.86,0.24,34.09,644.91,32.00
1686665517,3.23,93820.16,0.85,0.26,34.09,644.45,32.00
1686665519,3.08,93817.11,0.89,0.25,34.09,644.72,33.00
1686665522,3.06,93816.27,0.88,0.24,34.09,644.79,33.00
1686665525,3.07,93817.30,0.93,0.25,34.10,644.70,33.00
1686665528,2.64,93823.04,0.90,0.21,34.10,644.19,33.00
1686665530,3.07,93818.28,0.87,0.25,34.09,644.62,33.00
1686665533,3.06,93820.13,0.88,0.24,34.09,644.45,33.00
1686665540,3.08,93815.08,0.82,0.25,34.09,644.90,33.00
1686665542,3.08,93818.35,0.91,0.25,34.10,644.53,33.00
1686665546,3.02,93817.28,0.85,0.24,34.10,644.70,33.00
1686665549,3.07,93819.31,0.85,0.25,34.10,644.52,33.00
1686665551,3.12,93815.76,0.90,0.25,34.10,644.84,33.00
1686665552,3.02,93817.45,0.83,0.24,34.10,644.69,33.00
1686665555,3.04,93815.09,0.00,0.24,34.10,644.90,33.00
1686665558,3.05,93819.31,0.84,0.24,34.10,644.52,33.00
1686665569,3.06,93816.11,0.90,0.24,34.10,644.81,33.00
1686665572,3.06,93819.48,0.89,0.24,34.10,644.51,33.00
1686665577,3.06,93817.95,0.92,0.24,34.09,644.64,33.00
1686665578,3.02,93818.84,0.87,0.24,34.10,644.57,33.00
1686665582,3.07,93820.90,0.89,0.25,34.11,644.38,33.00
1686665586,3.09,93817.66,0.88,0.25,34.10,644.67,33.00
1686665589,3.07,93816.98,0.89,0.25,34.10,644.73,33.00
1686665592,3.08,93817.34,0.00,0.25,34.10,644.70,33.00
1686665598,3.06,93817.00,0.97,0.24,34.10,644.73,33.00
1686665600,3.02,93818.86,0.84,0.24,34.10,644.56,33.00
1686665602,3.05,93818.36,0.92,0.24,34.11,644.61,32.00
1686665606,3.07,93818.21,0.89,0.25,34.11,644.62,32.00
1686665609,3.08,93818.55,0.93,0.25,34.11,644.59,32.00
1686665610,3.02,93815.49,0.81,0.24,34.11,644.86,32.00
1686665613,3.05,93819.11,0.93,0.24,34.12,644.54,32.00
1686665615,3.05,93814.50,0.89,0.24,34.11,644.95,32.00
1686665625,3.05,93819.42,0.85,0.24,34.12,644.51,32.00
1686665629,3.09,93816.56,0.92,0.25,34.12,644.77,32.00
1686665631,3.01,93815.70,0.84,0.24,34.12,644.84,32.00
1686665634,3.07,93816.02,0.84,0.25,34.11,644.82,33.00
1686665636,3.02,93818.36,0.85,0.24,34.11,644.61,33.00
1686665641,3.10,93817.73,0.89,0.25,34.12,644.66,32.00
1686665643,3.05,93819.39,0.88,0.24,34.11,644.52,33.00
1686665647,3.09,93815.49,0.83,0.25,34.11,644.86,32.00
1686665652,3.04,93821.49,0.83,0.24,34.12,644.33,33.00
1686665654,3.02,93817.22,0.89,0.24,34.12,644.71,33.00
1686665659,3.07,93817.61,0.88,0.25,34.12,644.67,33.00
1686665661,3.09,93817.92,0.88,0.25,34.13,644.65,32.00
1686665663,3.07,93820.48,0.88,0.25,34.13,644.42,32.00
1686665666,3.07,93820.64,0.89,0.25,34.13,644.41,32.00
1686665667,3.02,93818.44,0.84,0.24,34.13,644.60,32.00
1686665670,3.07,93817.59,0.87,0.25,34.13,644.68,32.00
1686665677,3.06,93817.28,0.90,0.24,34.13,644.70,32.00
1686665679,3.05,93820.76,0.92,0.24,34.14,644.40,32.00
1686665682,3.06,93818.35,0.91,0.24,34.14,644.58,32.00
1686665686,3.06,93815.49,0.00,0.24,34.14,644.86,32.00
1686665687,3.02,93819.22,0.84,0.24,34.14,644.53,32.00
1686665692,3.07,93821.32,0.89,0.25,34.13,644.35,32.00
1686665696,3.00,93820.16,0.90,0.24,34.13,644.45,32.00
1686665699,3.09,93816.83,0.89,0.25,34.14,644.74,32.00
1686665706,3.09,93818.88,1.08,0.25,34.14,644.56,32.00
1686665707,3.02,93821.58,0.82,0.24,34.14,644.32,32.00
1686665712,3.07,93819.87,0.89,0.25,34.14,644.47,32.00
1686665716,3.07,93818.30,0.83,0.25,34.13,644.61,32.00
1686665719,3.10,93821.89,0.87,0.25,34.13,644.29,32.00
1686665723,3.07,93820.53,0.95,0.25,34.13,644.42,32.00
1686665728,3.05,93820.83,0.00,0.24,34.13,644.39,32.00
1686665731,3.09,93817.49,0.87,0.25,34.13,644.69,32.00
1686665737,3.01,93819.70,0.89,0.24,34.14,644.49,32.00
1686665741,3.04,93820.83,0.88,0.24,34.13,644.39,32.00
1686665743,3.12,93821.05,0.82,0.25,34.14,644.37,32.00
1686665746,3.08,93821.72,0.92,0.25,34.13,644.31,32.00
1686665748,3.04,93819.70,0.00,0.24,34.14,644.49,32.00
1686665751,3.07,93819.30,0.89,0.25,34.13,644.52,32.00
1686665754,3.07,93821.32,0.91,0.25,34.13,644.35,32.00
1686665756,3.07,93821.72,0.92,0.25,34.13,644.31,32.00
1686665761,3.08,93821.16,0.88,0.25,34.12,644.36,32.00
1686665764,3.05,93821.14,0.86,0.24,34.13,644.36,32.00
1686665766,3.07,93820.14,0.91,0.25,34.12,644.45,32.00
1686665769,3.06,93824.02,0.90,0.24,34.12,644.11,32.00
1686665772,3.06,93819.13,0.88,0.24,34.12,644.54,32.00
1686665774,3.02,93823.88,0.81,0.24,34.13,644.12,32.00
1686665778,3.06,93819.14,0.91,0.24,34.13,644.54,32.00
1686665780,2.94,93820.31,0.82,0.24,34.13,644.44,32.00
1686665784,3.07,93818.62,0.88,0.25,34.13,644.59,32.00
1686665786,3.02,93818.34,1.05,0.24,34.13,644.61,32.00
1686665789,3.08,93824.70,0.86,0.25,34.13,644.05,32.00
1686665792,3.11,93822.50,0.94,0.25,34.13,644.24,32.00
1686665794,3.06,93820.98,0.00,0.24,34.13,644.38,32.00
1686665796,3.03,93821.83,0.94,0.24,34.13,644.30,32.00
1686665799,3.08,93818.59,0.97,0.25,34.12,644.59,32.00
1686665803,3.09,93822.50,0.87,0.25,34.12,644.02,32.00
1686665815,3.08,93823.16,0.82,0.25,34.12,644.18,32.00
1686665817,3.05,93826.05,0.83,0.24,34.12,643.93,32.00
1686665820,3.07,93817.61,0.89,0.25,34.13,644.67,32.00
1686665823,3.07,93822.16,0.87,0.25,34.13,644.27,32.00
1686665824,3.02,93824.03,0.88,0.24,34.13,644.08,32.00
1686665827,3.06,93822.75,0.90,0.24,34.14,644.29,32.00
1686665829,3.02,93823.61,0.97,0.24,34.14,644.14,32.00
1686665831,3.09,93825.78,0.91,0.25,34.14,643.95,32.00
1686665836,3.07,93822.52,0.89,0.25,34.13,644.24,32.00
1686665838,3.02,93819.14,0.86,0.24,34.13,644.54,32.00
1686665839,3.12,93821.49,0.86,0.25,34.13,644.33,32.00
1686665842,2.86,93822.48,0.89,0.23,34.12,644.24,32.00
1686665845,3.04,93822.00,0.89,0.24,34.13,644.29,32.00
1686665849,3.09,93820.95,0.87,0.25,34.12,644.38,32.00
1686665853,3.08,93824.35,0.87,0.25,34.13,644.08,32.00
1686665860,3.07,93821.30,0.91,0.25,34.12,644.35,32.00
1686665864,3.01,93821.83,0.91,0.24,34.13,644.30,32.00
1686665867,3.09,93821.66,0.92,0.25,34.13,644.32,32.00
1686665870,3.07,93823.88,0.88,0.25,34.13,644.12,32.00
1686665873,3.08,93824.55,0.88,0.25,34.13,644.06,32.00
1686665877,3.07,93821.38,0.92,0.25,34.13,644.34,32.00
1686665880,3.09,93820.81,0.89,0.25,34.13,644.39,32.00
1686665883,2.93,93825.11,0.87,0.23,34.14,644.01,32.00
1686665885,3.07,93823.58,0.98,0.25,34.13,644.15,32.00
1686665894,3.06,93819.91,0.86,0.24,34.14,644.47,32.00
1686665896,3.05,93821.23,0.90,0.24,34.14,644.35,32.00
1686665898,3.08,93823.98,0.90,0.25,34.15,644.11,32.00
1686665900,3.02,93825.13,0.97,0.24,34.14,644.01,32.00
1686665903,3.07,93824.09,0.87,0.25,34.14,644.10,32.00
1686665908,3.09,93824.77,0.89,0.25,34.14,644.04,32.00
1686665911,3.07,93823.53,0.87,0.25,34.13,644.15,32.00
1686665917,3.10,93822.00,1.05,0.25,34.13,644.29,32.00
1686665920,3.01,93824.72,0.91,0.24,34.13,644.04,32.00
1686665923,2.96,93828.55,0.87,0.24,34.15,643.71,32.00
1686665926,3.06,93826.50,0.88,0.24,34.14,643.89,32.00
